session,t_entry,t_exit,instrument,side,entry_px,stop_px,tp1_px,tp2_px,sl_pips,rr1,rr2,asia_range_pips,depth_pips,h1_bias,outcome,r_gross,cost_r,r_net,minutes
2021-01-06,2021-01-07 08:45:00,2021-01-07 08:56:00,EURUSD,1,1.23087,1.229725,1.2344499999999998,1.23453,11.449999999999516,3.126637554585212,3.196506550218473,37.0999999999988,7.150000000000212,1,SL,-1.0,0.09241600570357075,-1.0924160057035708,11.0
2021-01-10,2021-01-11 08:30:00,2021-01-11 14:20:00,EURUSD,-1,1.21923,1.2201549999999999,1.216675,1.21372,9.249999999998426,2.762162162162724,5.9567567567579065,29.55000000000041,2.249999999999197,-1,TP1_TP2,4.359459459460315,0.1130977130977348,4.246361746362581,350.0
2021-01-17,2021-01-18 07:30:00,2021-01-18 16:32:00,EURUSD,-1,1.207995,1.208985,1.2065100000000002,1.2045600000000003,9.900000000000464,1.4999999999996636,3.4696969696964364,19.499999999998963,2.249999999999197,-1,TP1_BE,0.7499999999998318,0.10629370629370324,0.6437062937061285,542.0
2021-01-28,2021-01-29 10:45:00,2021-01-29 10:58:00,EURUSD,-1,1.212135,1.2129899999999998,1.20945,1.209335,8.549999999998281,3.1403508771936703,3.274853801170148,27.55000000000063,4.849999999998467,-1,SL,-1.0,0.12134502923977963,-1.1213450292397797,13.0
2021-03-09,2021-03-10 09:30:00,2021-03-10 10:01:00,EURUSD,-1,1.1897600000000002,1.19032,1.1868949999999998,1.1856650000000002,5.599999999998939,5.116071428573004,7.312500000001314,28.800000000002157,2.4500000000005073,-1,SL,-1.0,0.16849816849817018,-1.1684981684981701,31.0
2021-03-11,2021-03-12 07:45:00,2021-03-12 08:37:00,EURUSD,1,1.19474,1.193455,1.1988500000000002,1.1989999999999998,12.849999999999806,3.198443579766803,3.3151750972762604,42.50000000000309,8.449999999999847,1,SL,-1.0,0.07475533545573548,-1.0747553354557355,52.0
2021-03-18,2021-03-19 07:30:00,2021-03-19 07:37:00,EURUSD,-1,1.19251,1.1933399999999998,1.1902149999999998,1.1897,8.299999999998864,2.7650602409644245,3.385542168675137,25.450000000002415,2.7999999999983594,-1,SL,-1.0,0.11383997528577863,-1.1138399752857786,7.0
2021-03-25,2021-03-26 10:30:00,2021-03-26 15:35:00,EURUSD,-1,1.178655,1.17946,1.177175,1.176215,8.049999999999446,1.8385093167702207,3.0310559006213236,15.14999999999933,4.699999999999704,-1,SL,-1.0,0.11567050198556542,-1.1156705019855655,305.0
2021-05-02,2021-05-03 08:00:00,2021-05-03 08:52:00,EURUSD,-1,1.203565,1.20456,1.2013099999999999,1.198635,9.950000000000792,2.2663316582913957,4.954773869346441,26.74999999999983,2.7500000000024727,-1,SL,-1.0,0.09997906197653796,-1.099979061976538,52.0
2021-05-19,2021-05-20 11:45:00,2021-05-20 12:02:00,EURUSD,-1,1.219465,1.220365,1.2169050000000001,1.215995,8.999999999999009,2.8444444444446417,3.855555555556074,28.89999999999837,2.6999999999999247,-1,SL,-1.0,0.1040404040403969,-1.1040404040403968,17.0
2021-05-20,2021-05-21 09:00:00,2021-05-21 11:06:00,EURUSD,1,1.222385,1.2214850000000002,1.22398,1.225715,8.999999999999009,1.772222222222432,3.7000000000004687,17.35000000000042,4.599999999999049,1,SL,-1.0,0.10725623582768302,-1.107256235827683,126.0
2021-05-23,2021-05-24 07:45:00,2021-05-24 08:11:00,EURUSD,-1,1.21953,1.22013,1.2175150000000001,1.21723,5.999999999999339,3.3583333333335,3.8333333333337034,20.249999999997215,2.900000000001235,-1,SL,-1.0,0.15821596244132793,-1.158215962441328,26.0
2021-05-26,2021-05-27 08:45:00,2021-05-27 20:00:00,EURUSD,-1,1.22003,1.2217149999999999,1.2175250000000002,1.2148100000000004,16.849999999999365,1.486646884272909,3.097922848664543,27.14999999999801,11.749999999999261,-1,TIME,0.18100890207715797,0.05611799615988317,0.12489090591727481,675.0
2021-05-27,2021-05-28 09:30:00,2021-05-28 12:06:00,EURUSD,-1,1.218975,1.21994,1.217155,1.215015,9.650000000001047,1.8860103626940263,4.1036269430046985,21.400000000000308,3.450000000000397,-1,TP1_TP2,2.9948186528493626,0.09724990035866972,2.897568752490693,156.0
2021-07-13,2021-07-14 08:45:00,2021-07-14 11:04:00,EURUSD,-1,1.1789550000000002,1.180245,1.17719,1.174775,12.899999999997913,1.3682170542639722,3.2403100775201326,24.15000000000056,3.4000000000000696,-1,SL,-1.0,0.07364341085272669,-1.0736434108527266,139.0
2021-08-16,2021-08-17 08:45:00,2021-08-17 12:54:00,EURUSD,-1,1.17773,1.1786450000000002,1.1760350000000002,1.1742950000000003,9.150000000002212,1.8524590163927543,3.754098360654429,17.399999999998528,5.700000000001815,-1,TP1_TP2,2.8032786885235916,0.10777170613233844,2.695506982391253,249.0
2021-08-29,2021-08-30 11:30:00,2021-08-30 12:57:00,EURUSD,1,1.179635,1.178795,1.18099,1.182615,8.399999999999519,1.6130952380953247,3.54761904761923,16.249999999999876,2.6999999999999247,1,SL,-1.0,0.11255411255417824,-1.1125541125541782,87.0
2021-09-05,2021-09-06 11:15:00,2021-09-06 14:55:00,EURUSD,1,1.18663,1.1859650000000002,1.1885949999999998,1.18864,6.649999999999157,2.9548872180451453,3.022556390977594,20.94999999999736,2.349999999999852,1,SL,-1.0,0.14246141669967716,-1.1424614166996772,220.0
2021-09-22,2021-09-23 10:15:00,2021-09-23 12:37:00,EURUSD,-1,1.17169,1.1729049999999999,1.168355,1.164965,12.149999999999661,2.7448559670781556,5.53497942386836,33.90000000000004,8.599999999998609,-1,SL,-1.0,0.08215350926870665,-1.0821535092687067,142.0
2021-10-06,2021-10-07 11:45:00,2021-10-07 14:33:00,EURUSD,-1,1.156785,1.1575149999999998,1.1549049999999998,1.1532399999999998,7.299999999998974,2.5753424657539288,4.856164383562506,20.700000000002383,2.3999999999979593,-1,TP1_BE,1.2876712328769644,0.12750263435193265,1.1601685985250318,168.0
2021-10-10,2021-10-11 11:00:00,2021-10-11 17:29:00,EURUSD,1,1.15664,1.1559700000000002,1.15868,1.1608549999999997,6.699999999997264,3.044776119404291,6.29104477612176,21.74999999999816,2.349999999999852,1,SL,-1.0,0.15422885572145636,-1.1542288557214564,389.0
2021-11-04,2021-11-05 08:15:00,2021-11-05 12:30:00,EURUSD,-1,1.1555849999999999,1.1564400000000001,1.154105,1.152825,8.550000000002722,1.7309941520461458,3.228070175437421,16.650000000000276,3.700000000002035,-1,TP1_TP2,2.4795321637417835,0.11627774938960674,2.363254414352177,255.0
2021-11-22,2021-11-23 12:00:00,2021-11-23 13:07:00,EURUSD,-1,1.1243249999999998,1.125095,1.122605,1.12081,7.7000000000015945,2.23376623376541,4.564935064933747,17.94999999999991,3.949999999999232,-1,SL,-1.0,0.1260690528982863,-1.1260690528982864,67.0
2021-11-24,2021-11-25 08:00:00,2021-11-25 08:37:00,EURUSD,-1,1.121565,1.122325,1.12027,1.1188449999999999,7.600000000000939,1.7039473684206106,3.5789473684206836,15.54999999999751,2.000000000002,-1,SL,-1.0,0.12368421052630961,-1.1236842105263096,37.0
2021-11-28,2021-11-29 08:45:00,2021-11-29 13:57:00,EURUSD,1,1.1273,1.126425,1.1297000000000001,1.13213,8.749999999999591,2.7428571428574764,5.520000000000386,25.55000000000085,4.20000000000087,1,SL,-1.0,0.10942249240122469,-1.1094224924012246,312.0
2021-12-08,2021-12-09 07:30:00,2021-12-09 07:43:00,EURUSD,1,1.132775,1.131925,1.1344400000000001,1.135485,8.500000000000174,1.958823529411757,3.18823529411757,17.599999999999838,4.550000000000942,1,SL,-1.0,0.11636363636364305,-1.116363636363643,13.0
2021-12-16,2021-12-17 08:15:00,2021-12-17 11:13:00,EURUSD,1,1.13212,1.13148,1.1348950000000002,1.1360450000000002,6.399999999999739,4.33593750000048,6.1328125000005285,28.650000000003395,2.4999999999986144,1,SL,-1.0,0.14873798076921782,-1.1487379807692177,178.0
2021-12-21,2021-12-22 11:00:00,2021-12-22 11:18:00,EURUSD,-1,1.129295,1.1300549999999998,1.12649,1.126445,7.599999999998719,3.690789473684762,3.7500000000006573,29.249999999998444,3.4000000000000696,-1,SL,-1.0,0.12808807733621647,-1.1280880773362165,18.0
2022-01-20,2022-01-21 10:30:00,2022-01-21 12:47:00,EURUSD,-1,1.13333,1.1344450000000001,1.130105,1.1266949999999998,11.150000000001992,2.892376681613863,5.950672645738998,34.10000000000135,6.300000000001305,-1,SL,-1.0,0.08483422774387224,-1.0848342277438723,137.0
2022-02-02,2022-02-03 07:45:00,2022-02-03 09:58:00,EURUSD,1,1.129225,1.1285100000000001,1.13084,1.131405,7.149999999997991,2.258741258742095,3.0489510489520044,18.050000000000566,2.249999999999197,1,SL,-1.0,0.13442113442119863,-1.1344211344211987,133.0
2022-02-09,2022-02-10 08:30:00,2022-02-10 09:08:00,EURUSD,-1,1.14298,1.14366,1.141315,1.1403150000000002,6.799999999997919,2.4485294117654957,3.9191176470599016,18.400000000000638,2.049999999997887,-1,SL,-1.0,0.1460231980116224,-1.1460231980116224,38.0
2022-02-21,2022-02-22 10:00:00,2022-02-22 10:13:00,EURUSD,-1,1.1319599999999999,1.1331,1.128815,1.1256399999999998,11.400000000001409,2.7587719298241797,5.543859649122212,31.7500000000015,8.099999999999774,-1,SL,-1.0,0.09026315789470439,-1.0902631578947044,13.0
2022-02-28,2022-03-01 08:30:00,2022-03-01 08:37:00,EURUSD,-1,1.1212900000000001,1.1221400000000001,1.1190799999999999,1.117925,8.500000000000174,2.600000000000261,3.958823529411757,23.900000000001143,3.700000000002035,-1,SL,-1.0,0.12272727272724973,-1.1227272727272497,7.0
2022-03-10,2022-03-11 08:30:00,2022-03-11 08:39:00,EURUSD,1,1.09817,1.0968449999999998,1.1019,1.105035,13.250000000002427,2.815094339622134,5.181132075470673,38.30000000000222,9.250000000000647,1,SL,-1.0,0.07598964113946295,-1.075989641139463,9.0
2022-03-13,2022-03-14 08:00:00,2022-03-14 08:13:00,EURUSD,-1,1.0932,1.094355,1.0900699999999999,1.0863749999999999,11.550000000000171,2.7099567099567365,5.909090909090891,36.95000000000004,2.900000000001235,-1,SL,-1.0,0.08470633843769487,-1.084706338437695,13.0
2022-03-17,2022-03-18 07:45:00,2022-03-18 08:27:00,EURUSD,1,1.107875,1.10684,1.1118700000000001,1.113765,10.349999999998971,3.859903381643082,5.6908212560391656,42.94999999999938,4.350000000001852,1,SL,-1.0,0.09793588054459637,-1.0979358805445965,42.0
2022-04-12,2022-04-13 11:45:00,2022-04-13 14:50:00,EURUSD,-1,1.083895,1.0850899999999999,1.08115,1.07781,11.94999999999835,2.2970711297074278,5.092050209205823,33.40000000000121,2.999999999997449,-1,TP1_BE,1.1485355648537139,0.08526266852630479,1.0632728963274092,185.0
2022-04-18,2022-04-19 11:15:00,2022-04-19 12:05:00,EURUSD,-1,1.0786449999999999,1.0797350000000001,1.07612,1.0734599999999999,10.900000000002574,2.3165137614672404,4.756880733943826,26.600000000001067,6.550000000000722,-1,SL,-1.0,0.09040519877676854,-1.0904051987767684,50.0
2022-05-09,2022-05-10 07:15:00,2022-05-10 09:50:00,EURUSD,1,1.055925,1.05482,1.0585399999999998,1.05925,11.049999999999116,2.3665158371040915,3.009049773755917,31.999999999996476,2.20000000000109,1,SL,-1.0,0.09553681612506669,-1.0955368161250667,155.0
2022-05-12,2022-05-13 07:45:00,2022-05-13 07:57:00,EURUSD,-1,1.0404900000000001,1.0415699999999999,1.03732,1.035405,10.799999999997478,2.935185185185979,4.708333333334644,32.69999999999884,6.800000000000139,-1,SL,-1.0,0.10846560846564073,-1.1084656084656408,12.0
2022-05-25,2022-05-26 11:45:00,2022-05-26 13:39:00,EURUSD,-1,1.07065,1.0714499999999998,1.06626,1.0651950000000001,7.9999999999968985,5.487500000002273,6.818750000002628,43.84999999999861,5.049999999999777,-1,SL,-1.0,0.1257102272727866,-1.1257102272727866,114.0
2022-05-26,2022-05-27 08:15:00,2022-05-27 09:29:00,EURUSD,1,1.07362,1.07231,1.076515,1.0799550000000002,13.099999999999223,2.2099236641223388,4.8358778625958605,34.40000000000109,4.649999999999377,1,SL,-1.0,0.07903008531656891,-1.0790300853165689,74.0
2022-06-01,2022-06-02 07:15:00,2022-06-02 07:38:00,EURUSD,-1,1.0676899999999998,1.06856,1.064495,1.06371,8.700000000001484,3.6724137931026344,4.574712643677234,33.950000000000365,3.6999999999998145,-1,SL,-1.0,0.11807732497384776,-1.1180773249738478,23.0
2022-07-14,2022-07-15 09:30:00,2022-07-15 09:52:00,EURUSD,-1,1.003865,1.004755,1.00085,1.000695,8.900000000000574,3.3876404494379724,3.5617977528088907,32.750000000001386,3.2999999999994145,-1,SL,-1.0,0.11944308744502986,-1.1194430874450298,22.0
2022-08-02,2022-08-03 11:45:00,2022-08-03 20:00:00,EURUSD,-1,1.018875,1.0212700000000001,1.01501,1.01065,23.95000000000147,1.6137787056366473,3.434237995824393,43.59999999999919,16.00000000000268,-1,TP1_TIME,1.1899791231732126,0.049006635498449004,1.1409724876747636,495.0
2022-08-07,2022-08-08 10:30:00,2022-08-08 11:02:00,EURUSD,-1,1.018445,1.0194249999999998,1.01593,1.015135,9.799999999997588,2.566326530612922,3.3775510204091437,29.55000000000041,2.3999999999979593,-1,SL,-1.0,0.11822660098524222,-1.1182266009852422,32.0
2022-08-18,2022-08-19 08:00:00,2022-08-19 11:47:00,EURUSD,-1,1.0090400000000002,1.009855,1.0069949999999999,1.0048599999999996,8.149999999997881,2.5092024539887463,5.128834355830188,21.3500000000022,4.249999999998977,-1,TP1_TP2,3.819018404909467,0.13580010224951616,3.683218302659951,227.0
2022-08-28,2022-08-29 07:30:00,2022-08-29 09:14:00,EURUSD,-1,0.99442,0.99536,0.99143,0.98831,9.400000000000519,3.180851063829545,6.499999999999587,31.200000000000117,5.1000000000001044,-1,SL,-1.0,0.12981416644221613,-1.129814166442216,104.0
2022-08-30,2022-08-31 07:30:00,2022-08-31 07:42:00,EURUSD,1,1.00155,1.000445,1.0046,1.00549,11.049999999999116,2.760180995475331,3.5656108597288414,31.74999999999928,6.800000000000139,1,SL,-1.0,0.10608100651143557,-1.1060810065114355,12.0
2022-09-13,2022-09-14 08:45:00,2022-09-14 09:37:00,EURUSD,-1,0.999995,1.0013050000000001,0.995965,0.995575,13.100000000001444,3.0763358778622396,3.37404580152633,42.5500000000012,7.850000000000357,-1,SL,-1.0,0.08736590779162719,-1.0873659077916271,52.0
2022-10-24,2022-10-25 11:15:00,2022-10-25 13:13:00,EURUSD,1,0.9858450000000001,0.9845650000000001,0.989865,0.989915,12.799999999999478,3.1406250000000595,3.179687500000057,43.25000000000023,6.7499999999987015,1,TP1_TP2,3.160156250000058,0.08919270833333443,3.070963541666724,118.0
2022-11-07,2022-11-08 07:30:00,2022-11-08 08:24:00,EURUSD,1,0.999625,0.998415,1.003115,1.003415,12.099999999999334,2.88429752066131,3.132231404958817,35.74999999999995,8.249999999999647,1,SL,-1.0,0.09701290984714027,-1.0970129098471402,54.0
2022-11-23,2022-11-24 08:15:00,2022-11-24 10:30:00,EURUSD,1,1.04126,1.0397100000000001,1.04486,1.0491949999999997,15.499999999999403,2.3225806451612674,5.119354838709604,43.34999999999756,5.150000000000432,1,SL,-1.0,0.07475312705726515,-1.0747531270572652,135.0
2022-11-29,2022-11-30 10:00:00,2022-11-30 10:07:00,EURUSD,-1,1.0358450000000001,1.037045,1.0320749999999999,1.032,11.999999999998678,3.1416666666672404,3.2041666666671014,40.35000000000011,6.350000000001632,-1,SL,-1.0,0.10984151329244195,-1.109841513292442,7.0
2022-12-05,2022-12-06 11:45:00,2022-12-06 12:25:00,EURUSD,-1,1.05112,1.0525499999999999,1.04759,1.042835,14.299999999998203,2.468531468531802,5.79370629370709,42.94999999999938,3.649999999999487,-1,SL,-1.0,0.08330266225002782,-1.083302662250028,40.0
2022-12-07,2022-12-08 10:00:00,2022-12-08 13:36:00,EURUSD,1,1.04947,1.04868,1.051895,1.05287,7.899999999998464,3.069620253165308,4.303797468355356,24.95000000000136,4.199999999998649,1,TP1_TP2,3.6867088607603318,0.15024006983852825,3.5364687909218033,216.0
2022-12-08,2022-12-09 09:45:00,2022-12-09 13:30:00,EURUSD,1,1.0553249999999998,1.0543799999999999,1.05868,1.058835,9.449999999999736,3.550264550264881,3.7142857142859493,34.800000000001496,5.20000000000076,1,SL,-1.0,0.1236618678479148,-1.1236618678479149,225.0
2023-01-25,2023-01-26 09:15:00,2023-01-26 09:28:00,EURUSD,1,1.090805,1.090055,1.09295,1.09519,7.500000000000284,2.8599999999999763,5.8466666666665565,22.400000000000198,3.5500000000010523,1,SL,-1.0,0.1562962962963081,-1.1562962962963081,13.0
2023-02-12,2023-02-13 08:30:00,2023-02-13 12:17:00,EURUSD,-1,1.0675750000000002,1.068625,1.065555,1.0631750000000002,10.499999999997733,1.9238095238100656,4.190476190477057,23.799999999998267,3.900000000001125,-1,SL,-1.0,0.10672070246541529,-1.1067207024654153,227.0
2023-02-20,2023-02-21 08:30:00,2023-02-21 15:30:00,EURUSD,-1,1.067785,1.06917,1.06623,1.061285,13.849999999999696,1.1227436823104746,4.693140794223894,22.899999999999032,3.5000000000007248,-1,TP1_BE,0.5613718411552373,0.10079147980140317,0.4605803613538341,420.0
2023-03-01,2023-03-02 07:30:00,2023-03-02 08:06:00,EURUSD,1,1.063685,1.0629600000000001,1.06729,1.06916,7.249999999998646,4.972413793104487,7.551724137932608,37.45000000000109,2.849999999998687,1,SL,-1.0,0.15781876503612333,-1.1578187650361234,36.0
2023-03-15,2023-03-16 09:00:00,2023-03-16 13:53:00,EURUSD,-1,1.06125,1.063065,1.057315,1.052255,18.149999999999,2.1680440771351175,4.955922865014094,42.45000000000054,12.049999999999006,-1,TP1_BE,1.0840220385675587,0.06155752486531,1.0224645137022488,293.0
2023-03-28,2023-03-29 07:15:00,2023-03-29 16:46:00,EURUSD,1,1.082395,1.08148,1.084955,1.0876299999999999,9.149999999999991,2.7978142076501618,5.721311475409709,26.74999999999983,4.999999999999449,1,TP1_BE,1.3989071038250809,0.10869886279721147,1.2902082410278695,571.0
2023-04-05,2023-04-06 08:15:00,2023-04-06 11:38:00,EURUSD,-1,1.090325,1.091325,1.08847,1.08629,10.000000000001119,1.8549999999997324,4.03499999999956,21.800000000000708,3.750000000000142,-1,SL,-1.0,0.09256097560973378,-1.0925609756097339,203.0
2023-04-10,2023-04-11 08:00:00,2023-04-11 08:25:00,EURUSD,-1,1.0895450000000002,1.090755,1.0867149999999999,1.085815,12.099999999997113,2.338842975207444,3.082644628100102,30.35000000000121,7.049999999999557,-1,SL,-1.0,0.07851239669422863,-1.0785123966942287,25.0
2023-04-16,2023-04-17 07:30:00,2023-04-17 14:03:00,EURUSD,-1,1.09939,1.100135,1.096165,1.0928650000000002,7.449999999999957,4.328859060402754,8.758389261744872,32.999999999998586,3.700000000002035,-1,TP1_TP2,6.543624161073813,0.1319177027176027,6.4117064583562104,393.0
2023-04-20,2023-04-21 11:30:00,2023-04-21 11:48:00,EURUSD,-1,1.097305,1.0984049999999999,1.09381,1.09335,10.999999999998789,3.1772727272731007,3.5954545454548783,35.199999999999676,7.749999999999702,-1,SL,-1.0,0.08951048951050065,-1.0895104895105006,18.0
2023-04-26,2023-04-27 10:45:00,2023-04-27 11:46:00,EURUSD,1,1.1040999999999999,1.10335,1.1063550000000002,1.10954,7.499999999998064,3.0066666666678965,7.2533333333353545,24.500000000000632,2.5500000000011624,1,SL,-1.0,0.12225988700572024,-1.1222598870057203,61.0
2023-05-18,2023-05-19 09:15:00,2023-05-19 09:36:00,EURUSD,-1,1.079065,1.0798349999999999,1.0760100000000001,1.0728100000000003,7.699999999999374,3.9675324675325405,8.123376623376865,31.999999999998696,3.249999999999087,-1,SL,-1.0,0.12871287128713557,-1.1287128712871355,21.0
2023-05-28,2023-05-29 11:15:00,2023-05-29 11:59:00,EURUSD,1,1.071835,1.0711549999999999,1.07436,1.074455,6.80000000000236,3.7132352941161946,3.852941176469023,26.299999999999102,2.7500000000024727,1,SL,-1.0,0.14396284829719752,-1.1439628482971975,44.0
2023-06-05,2023-06-06 08:00:00,2023-06-06 08:04:00,EURUSD,1,1.071465,1.0704300000000002,1.0732949999999999,1.077105,10.34999999999675,1.768115942029539,5.449275362320638,22.999999999999687,2.6499999999973767,1,SL,-1.0,0.09833895837471436,-1.0983389583747143,4.0
2023-06-28,2023-06-29 08:30:00,2023-06-29 10:16:00,EURUSD,-1,1.09135,1.092195,1.088085,1.0845449999999999,8.449999999999847,3.863905325443944,8.053254437870173,35.400000000000986,2.6999999999999247,-1,SL,-1.0,0.11644609060934961,-1.1164460906093496,106.0
2023-07-04,2023-07-05 08:00:00,2023-07-05 08:38:00,EURUSD,-1,1.088665,1.08998,1.086785,1.0844749999999999,13.149999999999551,1.4296577946769338,3.1863117870724573,23.100000000000342,5.850000000000577,-1,TP1_BE,0.7148288973384669,0.07370390488261365,0.6411249924558532,38.0
2023-07-10,2023-07-11 09:30:00,2023-07-11 11:38:00,EURUSD,1,1.1003349999999998,1.09947,1.1027,1.105245,8.649999999998936,2.7341040462433104,5.676300578035602,25.450000000000195,3.8500000000007972,1,SL,-1.0,0.11253115553905428,-1.1125311555390542,128.0
2023-07-18,2023-07-19 09:45:00,2023-07-19 20:00:00,EURUSD,-1,1.12352,1.12432,1.11961,1.11565,7.999999999999119,4.887500000000639,9.837500000001137,39.59999999999963,4.500000000000615,-1,TP1_TIME,4.403125000000604,0.11768292682926912,4.285442073171335,615.0
2023-07-25,2023-07-26 08:00:00,2023-07-26 10:28:00,EURUSD,-1,1.1069399999999998,1.1077899999999998,1.103785,1.10355,8.500000000000174,3.7117647058820378,3.988235294117309,33.350000000000875,3.699999999997594,-1,SL,-1.0,0.12225063938622097,-1.122250639386221,148.0
2023-08-06,2023-08-07 10:30:00,2023-08-07 20:00:00,EURUSD,1,1.0970849999999999,1.09636,1.10119,1.10174,7.249999999998646,5.662068965518333,6.420689655173717,40.999999999997705,4.300000000001525,1,TIME,4.544827586207811,0.1298029556650534,4.415024630542757,570.0
2023-08-07,2023-08-08 07:45:00,2023-08-08 09:49:00,EURUSD,1,1.0981,1.097075,1.1011250000000001,1.1011799999999998,10.250000000000536,2.9512195121950215,3.0048780487800864,34.30000000000266,3.1999999999987594,1,SL,-1.0,0.09604946753691807,-1.0960494675369181,124.0
2023-08-14,2023-08-15 07:15:00,2023-08-15 08:47:00,EURUSD,-1,1.09263,1.093355,1.090045,1.087485,7.250000000000867,3.565517241378966,7.09655172413702,26.000000000001577,4.100000000000215,-1,SL,-1.0,0.13653779171020053,-1.1365377917102006,92.0
2023-08-15,2023-08-16 09:45:00,2023-08-16 13:24:00,EURUSD,-1,1.0924800000000001,1.0933749999999998,1.0899,1.0897000000000001,8.94999999999646,2.8826815642469796,3.106145251397882,28.199999999998226,3.549999999998832,-1,TP1_TP2,2.9944134078224307,0.1073927428540748,2.887020664968356,219.0
2023-09-12,2023-09-13 07:15:00,2023-09-13 12:30:00,EURUSD,1,1.073575,1.0728199999999999,1.0764900000000002,1.076495,7.550000000000612,3.8609271523178634,3.8675496688739033,29.95000000000303,3.750000000000142,1,SL,-1.0,0.12251655629136411,-1.1225165562913642,315.0
2023-09-13,2023-09-14 10:15:00,2023-09-14 12:15:00,EURUSD,1,1.073115,1.0724449999999999,1.075215,1.075465,6.700000000001705,3.134328358208144,3.5074626865660514,21.94999999999947,2.7500000000024727,1,SL,-1.0,0.14196459562649683,-1.1419645956264968,120.0
2023-09-20,2023-09-21 07:45:00,2023-09-21 08:05:00,EURUSD,-1,1.0646900000000001,1.066015,1.06169,1.0579049999999999,13.249999999997986,2.2641509433966562,5.120754716982109,37.850000000001494,2.3999999999979593,-1,SL,-1.0,0.06867924528302588,-1.0686792452830258,20.0
2023-10-02,2023-10-03 10:30:00,2023-10-03 14:12:00,EURUSD,-1,1.04801,1.04871,1.045985,1.0439249999999998,6.999999999999229,2.892857142857698,5.835714285715412,20.600000000001728,3.649999999999487,-1,TP1_BE,1.446428571428849,0.13157894736846434,1.3148496240603846,222.0
2023-10-11,2023-10-12 10:15:00,2023-10-12 11:08:00,EURUSD,1,1.0621,1.06142,1.0639850000000002,1.0659650000000003,6.800000000000139,2.772058823529556,5.683823529411986,19.800000000000928,2.8500000000009074,1,SL,-1.0,0.14012208657049616,-1.1401220865704962,53.0
2023-10-15,2023-10-16 09:30:00,2023-10-16 12:53:00,EURUSD,-1,1.05383,1.05453,1.051565,1.051405,6.999999999999229,3.235714285714587,3.4642857142862695,22.649999999999615,3.9999999999995595,-1,SL,-1.0,0.1264808362369897,-1.1264808362369898,203.0
2023-10-17,2023-10-18 11:30:00,2023-10-18 12:47:00,EURUSD,1,1.056095,1.05498,1.05942,1.05949,11.149999999999771,2.9820627802691395,3.04484304932745,33.6499999999984,7.750000000001922,1,SL,-1.0,0.08605324402565749,-1.0860532440256574,77.0
2023-12-19,2023-12-20 07:15:00,2023-12-20 10:32:00,EURUSD,1,1.0956000000000001,1.0947799999999999,1.0979450000000002,1.0984500000000001,8.20000000000265,2.859756097560102,3.4756097560964614,23.850000000003035,4.8000000000003595,1,SL,-1.0,0.11976701856571284,-1.119767018565713,197.0
2024-01-03,2024-01-04 07:30:00,2024-01-04 07:41:00,EURUSD,-1,1.09331,1.0940299999999998,1.09161,1.089815,7.199999999998319,2.3611111111117107,4.854166666667836,18.650000000002276,2.5499999999967216,-1,SL,-1.0,0.13510101010103748,-1.1351010101010375,11.0
2024-01-07,2024-01-08 09:15:00,2024-01-08 09:30:00,EURUSD,1,1.09313,1.09243,1.0953149999999998,1.0955949999999999,6.999999999999229,3.121428571428746,3.521428571428873,22.400000000000198,3.4499999999981767,1,SL,-1.0,0.13392857142856612,-1.133928571428566,15.0
2024-01-08,2024-01-09 09:00:00,2024-01-09 09:11:00,EURUSD,1,1.0949900000000001,1.0942749999999999,1.096635,1.09789,7.150000000002432,2.3006993006983736,4.05594405594254,18.250000000001876,2.349999999999852,1,SL,-1.0,0.14063714063707372,-1.1406371406370737,11.0
2024-01-17,2024-01-18 09:15:00,2024-01-18 13:04:00,EURUSD,1,1.0885,1.0873700000000002,1.0906850000000001,1.0933350000000002,11.299999999998533,1.9336283185844134,4.278761061947586,26.500000000000412,3.649999999999487,1,SL,-1.0,0.08601338225770548,-1.0860133822577054,229.0
2024-01-21,2024-01-22 09:00:00,2024-01-22 11:25:00,EURUSD,1,1.089175,1.08842,1.0909550000000001,1.092775,7.550000000000612,2.357615894039696,4.768211920529478,18.199999999999328,4.150000000002763,1,SL,-1.0,0.1252004182642112,-1.1252004182642112,145.0
2024-01-29,2024-01-30 12:00:00,2024-01-30 14:29:00,EURUSD,-1,1.08419,1.0851149999999998,1.0814050000000002,1.081405,9.249999999998426,3.0108108108111233,3.0108108108113636,28.249999999998554,5.8499999999983565,-1,SL,-1.0,0.09632709632709105,-1.096327096327091,149.0
2024-04-18,2024-04-19 07:15:00,2024-04-19 07:51:00,EURUSD,-1,1.064815,1.0656,1.061055,1.057175,7.850000000000357,4.789808917197216,9.732484076432796,38.800000000001056,3.649999999999487,-1,SL,-1.0,0.11853611141097557,-1.1185361114109755,36.0
2024-04-22,2024-04-23 10:00:00,2024-04-23 11:16:00,EURUSD,-1,1.0659399999999999,1.0667099999999998,1.063855,1.0624,7.699999999999374,2.7077922077922882,4.5974025974028105,22.050000000000125,3.4999999999985043,-1,SL,-1.0,0.1191615402141642,-1.1191615402141641,76.0
2024-04-30,2024-05-01 08:45:00,2024-05-01 12:00:00,EURUSD,-1,1.066595,1.06736,1.06495,1.06318,7.650000000001267,2.1503267973851297,4.4640522875808895,17.700000000000493,3.4000000000000696,-1,SL,-1.0,0.11111111111108923,-1.1111111111110892,195.0
